source,target,type,name,node_lat,node_lon,node_tg_lat,node_tg_lon,node_type,node_tg_type,distance,type_num,node_type_num,node_tg_type_num
2049.0,1385.0,road,D136,2.547347,48.775023,2.526526,48.756041,road,road,3.1315231824057195,1,1,1
11054.0,5323.0,road,D305,2.622867,48.610743,2.635206,48.574476,road,road,4.255699961957061,1,1,1
11054.0,1317.0,road,None,2.622867,48.610743,2.606652,48.600125,road,road,2.1545247555159985,1,1,1
5460.0,9811.0,road,D150,2.576012,48.610567,2.57756,48.609219,road,road,0.228145738765625,1,1,1
5459.0,5054.0,road,D133,2.308181,48.609294,2.309739,48.608894,road,road,0.1788512342470528,1,1,1
4483.0,4648.0,road,D29,3.005851,48.424551,3.006214,48.415964,road,road,0.954370951775815,1,1,1
4483.0,1742.0,road,None,3.005851,48.424551,2.996119,48.42411,road,road,1.0832564551793826,1,1,1
666.0,2861.0,road,D262,2.344677,48.812888,2.338374,48.810919,road,road,0.7342090664185209,1,1,1
6637.0,7904.0,road,D4,2.51061,48.813705,2.511359,48.813478,road,road,0.0870189000470697,1,1,1
5444.0,7239.0,road,D5,2.370206,48.813061,2.374449,48.807714,road,road,0.758610805492885,1,1,1
5450.0,666.0,road,D262,2.346967,48.812932,2.344677,48.812888,road,road,0.2546833018684782,1,1,1
5449.0,8881.0,road,D154,2.380577,48.813115,2.380097,48.810554,road,road,0.2894873458086843,1,1,1
7629.0,8915.0,road,D118,2.291303,48.69348,2.292657,48.69315,road,road,0.1549580928720494,1,1,1
6722.0,7941.0,road,D63,2.266159,48.358609,2.271624,48.358031,road,road,0.6110642847814898,1,1,1
6722.0,2646.0,road,D12,2.266159,48.358609,2.242015,48.356033,road,road,2.6999040604015763,1,1,1
2088.0,8946.0,road,None,2.377686,48.359212,2.375612,48.357239,road,road,0.3181712390224414,1,1,1
2088.0,2260.0,road,D449,2.377686,48.359212,2.377745,48.357111,road,road,0.23351158002814,1,1,1
6141.0,8260.0,road,D2076,1.816529,48.801599,1.815339,48.801547,road,road,0.1324481081058814,1,1,1
6141.0,8254.0,road,D912,1.816529,48.801599,1.822168,48.801578,road,road,0.6270325349703997,1,1,1
6125.0,1097.0,road,D2,2.259203,48.805243,2.257084,48.803305,road,road,0.319192857553032,1,1,1
6125.0,5976.0,road,D68,2.259203,48.805243,2.264606,48.802169,road,road,0.6910848847356571,1,1,1
2155.0,2634.0,road,None,1.795938,48.801447,1.796213,48.800937,road,road,0.0644037994765166,1,1,1
2821.0,3020.0,road,D233,2.535609,48.806591,2.533592,48.805716,road,road,0.2444371217595687,1,1,1
2822.0,8497.0,road,None,2.571166,48.806715,2.577368,48.806121,road,road,0.6927803405522365,1,1,1
2822.0,858.0,road,D235,2.571166,48.806715,2.575382,48.801145,road,road,0.7762729417996712,1,1,1
7374.0,5113.0,road,D142,1.696463,49.121447,1.728169,49.094774,road,road,4.606321616523945,1,1,1
2748.0,6127.0,road,None,2.601723,48.446316,2.606382,48.445764,road,road,0.5216731762064165,1,1,1
7375.0,3894.0,road,D922,2.251994,49.126278,2.248982,49.123998,road,road,0.41993611741321,1,1,1
7376.0,8563.0,road,D316,2.430122,49.12724,2.429007,49.125895,road,road,0.1941617263973638,1,1,1
1395.0,10823.0,road,D25,2.333133,48.666273,2.33107,48.665991,road,road,0.2315248556561601,1,1,1
11108.0,1754.0,road,D57,2.858557,48.570512,2.87879,48.562321,road,road,2.426748005863791,1,1,1
11108.0,1755.0,road,None,2.858557,48.570512,2.853086,48.546028,road,road,2.786337265288374,1,1,1
11106.0,8805.0,road,None,2.163612,48.567791,2.170216,48.56588,road,road,0.7644157162839602,1,1,1
11106.0,7711.0,road,D116,2.163612,48.567791,2.147886,48.557568,road,road,2.0852204265608787,1,1,1
10621.0,8879.0,road,D6,2.435875,48.787671,2.4367,48.784401,road,road,0.3746824104664008,1,1,1
6351.0,1619.0,road,None,2.248996,49.02797,2.242384,49.019463,road,road,1.197484566021511,1,1,1
10679.0,799.0,road,D127,2.321957,48.787038,2.317945,48.786228,road,road,0.4551007294270228,1,1,1
10707.0,4001.0,road,D57,2.223764,48.786432,2.222988,48.786292,road,road,0.0876782044430195,1,1,1
6766.0,8688.0,road,D448,2.47285,48.627354,2.474212,48.626209,road,road,0.1977778334720228,1,1,1
1241.0,8406.0,road,None,2.289258,48.576753,2.289397,48.565806,road,road,1.2163775186504455,1,1,1
7587.0,2206.0,road,D983,1.788946,49.133883,1.791565,49.101205,road,road,3.643511177577915,1,1,1
7586.0,10837.0,road,D922,2.271663,49.137764,2.257515,49.12811,road,road,1.9040653123377929,1,1,1
2863.0,720.0,road,None,2.248352,48.590248,2.251541,48.587506,road,road,0.4675042149110403,1,1,1
7736.0,9761.0,road,D58,1.966532,48.762879,1.967393,48.759185,road,road,0.4215282385349645,1,1,1
7736.0,10367.0,road,N10,1.966532,48.762879,1.946839,48.758313,road,road,2.247783644625557,1,1,1
2290.0,10165.0,road,D19,2.490176,48.76619,2.495318,48.76234,road,road,0.7140292429860191,1,1,1
5988.0,7477.0,road,None,1.730795,48.590464,1.725164,48.585312,road,road,0.8484918278536498,1,1,1
5993.0,237.0,road,D150,2.587741,48.596566,2.593726,48.587979,road,road,1.1630698988042805,1,1,1
5352.0,7197.0,road,None,2.50295,48.641331,2.50627,48.639119,road,road,0.4434712428144549,1,1,1
5241.0,8117.0,road,D36BIS,2.441167,48.876701,2.440961,48.87608,road,road,0.0726926936975553,1,1,1
2644.0,10944.0,road,D5,2.217778,48.875571,2.218067,48.870393,road,road,0.5762327586009431,1,1,1
2640.0,2047.0,road,None,2.262104,48.875848,2.255298,48.873909,road,road,0.7868604087819803,1,1,1
2640.0,10482.0,road,None,2.262104,48.875848,2.264546,48.872626,road,road,0.4493218579878344,1,1,1
6689.0,7206.0,road,D11,2.520926,48.826814,2.521115,48.82601,road,road,0.0917534247119067,1,1,1
2641.0,3759.0,road,D222,3.293454,48.877731,3.287032,48.859707,road,road,2.124482399869087,1,1,1
5239.0,9672.0,road,None,2.355906,48.876327,2.358474,48.876161,road,road,0.2861435328314452,1,1,1
10476.0,941.0,road,None,2.357297,48.826119,2.350354,48.825802,road,road,0.7728292866447011,1,1,1
10476.0,7310.0,road,None,2.357297,48.826119,2.358514,48.822204,road,road,0.4555243814561824,1,1,1
5919.0,7093.0,road,None,2.190612,48.885014,2.192264,48.884117,road,road,0.2089913457753995,1,1,1
595.0,1499.0,road,None,2.100027,48.884421,2.101723,48.874235,road,road,1.1474733409597144,1,1,1
5923.0,205.0,road,D913,2.227845,48.885305,2.226047,48.885109,road,road,0.2011110801558088,1,1,1
5923.0,3513.0,road,D5,2.227845,48.885305,2.227723,48.884733,road,road,0.0649870950613439,1,1,1
5922.0,205.0,road,D913,2.224368,48.885278,2.226047,48.885109,road,road,0.1876382327230208,1,1,1
11681.0,568.0,road,None,1.861676,48.88237,1.825749,48.881537,road,road,3.9959726755793983,1,1,1
11681.0,10400.0,road,None,1.861676,48.88237,1.87256,48.876748,road,road,1.3620120696127658,1,1,1
5921.0,4130.0,road,None,2.326235,48.885867,2.322393,48.883988,road,road,0.475490594077767,1,1,1
5921.0,10266.0,road,None,2.326235,48.885867,2.327462,48.883352,road,road,0.3109549323873896,1,1,1
5688.0,5616.0,road,D448,2.408775,48.686168,2.411932,48.673897,road,road,1.4077372574135651,1,1,1
5689.0,3683.0,road,D96,2.694665,48.687212,2.696475,48.677704,road,road,1.0750785175803237,1,1,1
5689.0,6132.0,road,D471,2.694665,48.687212,2.682578,48.673265,road,road,2.050894987284873,1,1,1
2567.0,5699.0,road,D983,1.639809,48.824796,1.636702,48.82307,road,road,0.3951738489885961,1,1,1
10906.0,10571.0,road,D989,2.284713,48.830271,2.279257,48.82678,road,road,0.7200736112734715,1,1,1
1827.0,4851.0,road,D79,2.067885,49.089201,2.063712,49.086403,road,road,0.5585545992214829,1,1,1
7082.0,7353.0,road,D147,1.723209,49.08612,1.717901,49.066711,road,road,2.2364961105945964,1,1,1
7082.0,7543.0,road,None,1.723209,49.08612,1.695897,49.085251,road,road,3.038491317871296,1,1,1
10894.0,200.0,road,A6,2.483116,48.561278,2.490281,48.557315,road,road,0.9102581942762358,1,1,1
10894.0,3378.0,road,D948,2.483116,48.561278,2.493041,48.528864,road,road,3.766198549028375,1,1,1
10497.0,8322.0,road,None,2.006445,48.779466,2.000607,48.777403,road,road,0.6884484711451712,1,1,1
5874.0,6667.0,road,None,2.224479,49.166928,2.17145,49.154594,road,road,6.053722456921844,1,1,1
27.0,5157.0,road,D22,1.999007,49.029074,1.999385,49.023677,road,road,0.6012247557535446,1,1,1
7431.0,5036.0,road,D922,2.018425,49.029355,2.006542,49.026223,road,road,1.366399779159295,1,1,1
7768.0,7898.0,road,D75,3.114919,48.448309,3.111416,48.439928,road,road,1.0087837688355714,1,1,1
5623.0,9472.0,road,None,2.29497,49.005962,2.289783,49.001961,road,road,0.7281982360922565,1,1,1
5622.0,562.0,road,None,2.601525,49.007326,2.600889,49.005773,road,road,0.1864410137066965,1,1,1
9905.0,1088.0,road,None,2.182807,48.944626,2.206769,48.941374,road,road,2.6888428632981665,1,1,1
9906.0,7918.0,road,None,2.867909,48.947361,2.862835,48.941713,road,road,0.8436585900759765,1,1,1
303.0,5622.0,road,None,2.602792,49.007411,2.601525,49.007326,road,road,0.1412000056735979,1,1,1
303.0,3279.0,road,None,2.602792,49.007411,2.604915,49.005998,road,road,0.2834833319181886,1,1,1
2789.0,3401.0,road,D909,2.294103,48.898273,2.29627,48.896051,road,road,0.3449777472945917,1,1,1
2789.0,3775.0,road,None,2.294103,48.898273,2.286544,48.896429,road,road,0.8651321631517566,1,1,1
8270.0,456.0,road,None,2.381603,48.89881,2.38344,48.895798,road,road,0.3920474369462885,1,1,1
8270.0,2016.0,road,None,2.381603,48.89881,2.386237,48.898223,road,road,0.5193877867839158,1,1,1
8277.0,6960.0,road,D10,2.50055,48.899334,2.500523,48.895157,road,road,0.4640286671307341,1,1,1
8277.0,1659.0,road,D10E,2.50055,48.899334,2.504359,48.899067,road,road,0.4245787802014141,1,1,1
1332.0,699.0,road,D31A,3.309909,48.899984,3.308533,48.899232,road,road,0.1742958984845109,1,1,1
6209.0,7661.0,road,None,2.020809,49.115609,2.030765,49.109917,road,road,1.2750151375888563,1,1,1
5667.0,1343.0,road,None,2.158305,48.429172,2.153629,48.428217,road,road,0.5306656018884601,1,1,1
2688.0,1085.0,road,A1,2.419683,48.939397,2.403946,48.935759,road,road,1.795943595361225,1,1,1
2687.0,4856.0,road,D30,2.054843,48.937049,2.057732,48.93481,road,road,0.4063256121786512,1,1,1
2691.0,8540.0,road,D44,2.523816,48.939861,2.512546,48.939609,road,road,1.253479459147638,1,1,1
2691.0,5089.0,road,D44,2.523816,48.939861,2.527631,48.938765,road,road,0.4413347266647552,1,1,1
6168.0,809.0,road,D18,3.284143,48.475621,3.274946,48.475476,road,road,1.0227864163223266,1,1,1
6168.0,627.0,road,None,3.284143,48.475621,3.299389,48.473955,road,road,1.7053362376726129,1,1,1
9186.0,1416.0,road,D77B,3.146117,48.475835,3.139116,48.47524,road,road,0.7812736438570567,1,1,1
6173.0,7172.0,road,D113,2.00114,48.471895,1.999519,48.47144,road,road,0.1872046348738324,1,1,1
8056.0,11237.0,road,None,2.382314,48.651138,2.382358,48.649578,road,road,0.1733832030973616,1,1,1
9186.0,4915.0,road,D403,3.146117,48.475835,3.135631,48.472199,road,road,1.233898006234822,1,1,1
6412.0,9884.0,road,None,2.359691,48.855514,2.362778,48.854622,road,road,0.357278183557514,1,1,1
4008.0,77.0,road,None,2.577459,48.856548,2.574801,48.854641,road,road,0.3636306376678446,1,1,1
647.0,4396.0,road,None,2.391304,48.855728,2.385378,48.854655,road,road,0.6696372820085643,1,1,1
647.0,6367.0,road,None,2.391304,48.855728,2.394499,48.85065,road,road,0.6666982809984388,1,1,1
642.0,1232.0,road,D46,3.318267,48.856826,3.328928,48.838127,road,road,2.390391700733768,1,1,1
6412.0,439.0,road,None,2.359691,48.855514,2.357784,48.853269,road,road,0.3273767688615338,1,1,1
2180.0,4183.0,road,D7,2.29752,48.910784,2.287691,48.90502,road,road,1.266742889539579,1,1,1
9489.0,3144.0,road,N301,2.379422,48.911264,2.378066,48.908572,road,road,0.3349370619911265,1,1,1
9489.0,3590.0,road,None,2.379422,48.911264,2.38055,48.911117,road,road,0.126486647761376,1,1,1
10157.0,6347.0,road,A15,2.20164,48.988746,2.215544,48.984813,road,road,1.6066290635919451,1,1,1
1874.0,10831.0,road,D915,2.086759,49.064915,2.08042,49.047453,road,road,2.0644598109728785,1,1,1
4861.0,1371.0,road,D38,2.877744,48.99138,2.876676,48.989153,road,road,0.2743532175147047,1,1,1
4861.0,523.0,road,D140,2.877744,48.99138,2.867977,48.989607,road,road,1.1037457413925882,1,1,1
4445.0,2099.0,road,D192,2.258702,48.989175,2.256696,48.985669,road,road,0.4488887827547803,1,1,1
4445.0,3876.0,road,D140,2.258702,48.989175,2.260205,48.988815,road,road,0.171845906528133,1,1,1
1826.0,105.0,road,D139,2.620438,48.98372,2.621045,48.982373,road,road,0.1641421128881416,1,1,1
1826.0,1828.0,road,D9,2.620438,48.98372,2.614702,48.983423,road,road,0.6386667315667326,1,1,1
5942.0,104.0,road,D113,1.722503,48.977527,1.731323,48.976357,road,road,0.9893228075420224,1,1,1
5916.0,2481.0,road,D316,2.37041,48.982758,2.366091,48.974404,road,road,1.0450188368243716,1,1,1
10224.0,3364.0,road,None,2.519953,48.927633,2.508549,48.926706,road,road,1.27224146214216,1,1,1
10224.0,4702.0,road,N370,2.519953,48.927633,2.524725,48.922774,road,road,0.7569111247447479,1,1,1
10221.0,5203.0,road,None,2.356046,48.926829,2.356517,48.926008,road,road,0.1051802131599276,1,1,1
1665.0,6822.0,road,D45,1.975022,48.924153,1.972104,48.921978,road,road,0.4045988797239218,1,1,1
1665.0,7444.0,road,None,1.975022,48.924153,1.975252,48.920278,road,road,0.4313831226882768,1,1,1
10228.0,9509.0,road,D153,1.996459,48.924217,1.99621,48.923954,road,road,0.0402590230282994,1,1,1
8530.0,8993.0,road,D95,3.120955,48.428174,3.143559,48.413484,road,road,2.996270271908761,1,1,1
8396.0,2161.0,road,D40,2.12913,48.66945,2.153444,48.647776,road,road,3.6207176033025545,1,1,1
8396.0,9865.0,road,D131,2.12913,48.66945,2.122272,48.640934,road,road,3.259122462943605,1,1,1
408.0,5343.0,road,D211,2.942941,48.668965,2.926232,48.656687,road,road,2.304566423520234,1,1,1
3779.0,10068.0,road,D228,2.886877,48.9073,2.885614,48.906814,road,road,0.1504531927431504,1,1,1
3782.0,2140.0,road,D11,1.671908,48.900081,1.660505,48.895335,road,road,1.373308580486987,1,1,1
3782.0,3738.0,road,D983,1.671908,48.900081,1.671948,48.886387,road,road,1.5220615714608328,1,1,1
4901.0,9192.0,road,D14,2.104151,49.047286,2.107966,49.044567,road,road,0.5208055295784311,1,1,1
3480.0,1591.0,road,D36,2.500866,48.254471,2.497707,48.238635,road,road,1.7939339954145934,1,1,1
3480.0,10187.0,road,None,2.500866,48.254471,2.47615,48.250999,road,road,2.775227371787404,1,1,1
2712.0,966.0,road,D991,2.169394,48.887013,2.170711,48.886694,road,road,0.1506723709594679,1,1,1
7389.0,597.0,road,None,2.395713,48.888333,2.394143,48.886347,road,road,0.2813519233113266,1,1,1
9153.0,10336.0,road,N1,2.367129,48.94071,2.369018,48.939326,road,road,0.2603126866191119,1,1,1
10164.0,3870.0,road,None,1.995877,48.938107,1.993576,48.935448,road,road,0.3908674218962642,1,1,1
9154.0,3468.0,road,D48,2.244995,48.940029,2.246085,48.937734,road,road,0.2823352590839931,1,1,1
9153.0,2757.0,road,None,2.367129,48.94071,2.370442,48.940295,road,road,0.371262855605395,1,1,1
9150.0,287.0,road,D5A1,2.879591,48.94223,2.859634,48.926404,road,road,2.830814894542107,1,1,1
9150.0,3614.0,road,D436A,2.879591,48.94223,2.879099,48.927936,road,road,1.588356121907092,1,1,1
10164.0,10143.0,road,D164,1.995877,48.938107,1.999512,48.935017,road,road,0.5303627622198732,1,1,1
9150.0,4806.0,road,D360,2.879591,48.94223,2.880649,48.927416,road,road,1.6493618943207482,1,1,1
808.0,7322.0,road,D821,2.107266,48.446708,2.075447,48.433513,road,road,3.8298943912852055,1,1,1
1947.0,6012.0,road,D79,2.095298,49.096006,2.095029,49.095105,road,road,0.1044922904974239,1,1,1
6853.0,3031.0,road,None,2.725403,48.412457,2.725196,48.409573,road,road,0.3211493744135845,1,1,1
6856.0,6436.0,road,None,2.709654,48.41219,2.703938,48.408276,road,road,0.7700430253736662,1,1,1
6854.0,2465.0,road,None,2.466107,48.41147,2.470093,48.404641,road,road,0.8786295996920334,1,1,1
6855.0,3460.0,road,None,2.717276,48.412182,2.721785,48.401648,road,road,1.272909627357795,1,1,1
6857.0,8116.0,road,D409,2.564802,48.411725,2.563579,48.40957,road,road,0.2753160061275808,1,1,1
10303.0,9537.0,road,N214,2.328541,48.949902,2.334749,48.948641,road,road,0.704371835916279,1,1,1
10303.0,8675.0,road,N14,2.328541,48.949902,2.338024,48.944105,road,road,1.2355992948974912,1,1,1
4838.0,4044.0,road,N2,2.439951,48.950483,2.435631,48.945696,road,road,0.7166365128678296,1,1,1
4838.0,8622.0,road,N2,2.439951,48.950483,2.454156,48.950157,road,road,1.5799390776337323,1,1,1
10306.0,2782.0,road,D11,1.538484,48.942886,1.540745,48.942275,road,road,0.2604234678312657,1,1,1
7650.0,3911.0,road,D10,2.753014,48.837519,2.755973,48.829481,road,road,0.9514538285568448,1,1,1
6683.0,3184.0,road,None,2.32761,48.835966,2.326808,48.834873,road,road,0.1506633063419751,1,1,1
6673.0,1229.0,road,D3,2.53792,48.836949,2.531445,48.832549,road,road,0.8702220470559646,1,1,1
9702.0,2025.0,road,D112E,3.033952,48.720612,3.02981,48.715648,road,road,0.7182927643517727,1,1,1
9702.0,5610.0,road,D231,3.033952,48.720612,3.037857,48.718016,road,road,0.5211868584484893,1,1,1
3173.0,729.0,road,D188,2.269957,48.718383,2.268943,48.7175,road,road,0.1494594823589574,1,1,1
4193.0,6805.0,road,D1,2.227308,48.848545,2.22654,48.844861,road,road,0.4181459737886593,1,1,1
4193.0,835.0,road,A13,2.227308,48.848545,2.218377,48.839358,road,road,1.4241494404513628,1,1,1
11682.0,4604.0,road,None,2.244958,48.848639,2.242201,48.848172,road,road,0.3109246323220024,1,1,1
4187.0,5181.0,road,None,2.58528,48.850217,2.585477,48.848599,road,road,0.1810602466101117,1,1,1
7044.0,201.0,road,D301,2.481511,48.861432,2.489725,48.861261,road,road,0.9135526551250424,1,1,1
7044.0,5771.0,road,D243,2.481511,48.861432,2.469736,48.853646,road,road,1.5692252414968015,1,1,1
2532.0,2135.0,road,D14,2.274361,48.967135,2.273608,48.966749,road,road,0.0940744847700035,1,1,1
5654.0,3467.0,road,D23,1.999095,48.775254,1.993735,48.773531,road,road,0.6260059689732016,1,1,1
5654.0,6930.0,road,D36,1.999095,48.775254,1.999374,48.774132,road,road,0.1284863456248254,1,1,1
10877.0,10648.0,road,D216,2.949441,48.794613,2.947807,48.794396,road,road,0.1832835253917178,1,1,1
11123.0,10494.0,road,None,2.146189,48.79165,2.150576,48.787575,road,road,0.6655743947107935,1,1,1
11124.0,4883.0,road,D148,2.395932,48.793137,2.391446,48.792827,road,road,0.5000079699052328,1,1,1
11124.0,2809.0,road,D155,2.395932,48.793137,2.389059,48.789455,road,road,0.8668329431873073,1,1,1
1800.0,4946.0,road,None,2.417424,48.739571,2.418095,48.734987,road,road,0.514700429648933,1,1,1
1800.0,11064.0,road,None,2.417424,48.739571,2.409689,48.737793,road,road,0.8824836170485969,1,1,1
3216.0,4827.0,road,None,2.685152,48.272601,2.695158,48.270715,road,road,1.1321652965736897,1,1,1
3841.0,4574.0,road,D372,2.635209,48.521968,2.623552,48.51532,road,road,1.4917890012280814,1,1,1
3841.0,8945.0,road,None,2.635209,48.521968,2.616357,48.519412,road,road,2.115386172937194,1,1,1
3838.0,5767.0,road,D168,1.850268,48.516918,1.840649,48.516721,road,road,1.0698080578737093,1,1,1
2889.0,107.0,road,D113,1.988333,48.388945,1.994348,48.377358,road,road,1.450983798059263,1,1,1
3838.0,10094.0,road,D988,1.850268,48.516918,1.834279,48.509915,road,road,1.9407877397222484,1,1,1
10786.0,8984.0,road,D938,2.129606,48.767875,2.124064,48.759866,road,road,1.0824784729973247,1,1,1
10786.0,8158.0,road,D120,2.129606,48.767875,2.140442,48.764792,road,road,1.252662018513722,1,1,1
3315.0,5959.0,road,None,2.344158,48.900931,2.344169,48.900495,road,road,0.0484558574515428,1,1,1
535.0,9963.0,road,D92,2.811958,48.27301,2.867729,48.267237,road,road,6.234506435417964,1,1,1
1580.0,18.0,road,None,2.31641,48.881328,2.321658,48.879533,road,road,0.61668844191053,1,1,1
4747.0,6378.0,road,D136,2.408767,48.73241,2.418429,48.731211,road,road,1.082591518362207,1,1,1
668.0,5424.0,road,D436,2.869266,48.717095,2.870031,48.706924,road,road,1.1327438783715005,1,1,1
9773.0,5746.0,road,D60,2.277813,48.75118,2.283086,48.745262,road,road,0.8809824717300959,1,1,1
668.0,3806.0,road,D144A,2.869266,48.717095,2.857687,48.712792,road,road,1.3733489138999964,1,1,1
8572.0,3125.0,road,D920,2.304529,48.751393,2.304318,48.749674,road,road,0.1924252073906658,1,1,1
9862.0,5548.0,road,D32,2.327557,48.731512,2.326471,48.731421,road,road,0.1211801957533525,1,1,1
982.0,9773.0,road,D60,2.274443,48.754605,2.277813,48.75118,road,road,0.5340716989017812,1,1,1
6058.0,10177.0,road,D205,2.484016,48.755699,2.486465,48.751603,road,road,0.5302875603174431,1,1,1
982.0,7173.0,road,None,2.274443,48.754605,2.263165,48.742596,road,road,1.8311186408053863,1,1,1
6932.0,8071.0,road,D152,2.570685,48.317174,2.568265,48.315276,road,road,0.3418509648508768,1,1,1
9951.0,299.0,road,D99,2.790032,48.636143,2.795092,48.633053,road,road,0.6590495832460814,1,1,1
9951.0,1608.0,road,D619,2.790032,48.636143,2.787941,48.636054,road,road,0.2327186090796678,1,1,1
11165.0,3552.0,road,D37,1.683637,49.209472,1.680322,49.207332,road,road,0.4386901209568753,1,1,1
1357.0,155.0,road,None,2.430907,48.643743,2.428188,48.640285,road,road,0.4888688084531841,1,1,1
1909.0,6062.0,road,N104,2.326668,49.062938,2.325245,49.062709,road,road,0.160262853609915,1,1,1
3569.0,9969.0,road,D448,2.453234,48.643992,2.459365,48.638911,road,road,0.8850885894337831,1,1,1
3839.0,3453.0,road,D143,2.234825,48.369631,2.238844,48.35702,road,road,1.4707495796313346,1,1,1
3015.0,6778.0,road,D123,2.483763,48.805385,2.486142,48.804437,road,road,0.2847253650237052,1,1,1
6066.0,3124.0,road,D92,2.066937,49.060999,2.086147,49.050167,road,road,2.451847558446067,1,1,1
7474.0,3801.0,road,None,1.847874,48.80106,1.846919,48.800461,road,road,0.1253326705001577,1,1,1
3014.0,3197.0,road,D934,3.078372,48.811852,3.082639,48.808522,road,road,0.6015241177778935,1,1,1
3014.0,7199.0,road,None,3.078372,48.811852,3.083018,48.808009,road,road,0.6700480206981785,1,1,1
6342.0,7469.0,road,D62,2.31746,48.809974,2.319365,48.809976,road,road,0.2118264518068756,1,1,1
6342.0,1896.0,road,D128,2.31746,48.809974,2.302907,48.797964,road,road,2.097419119929884,1,1,1
7469.0,2631.0,road,D161,2.319365,48.809976,2.32659,48.809527,road,road,0.8049306563241913,1,1,1
2366.0,10880.0,road,D51E1,2.617116,48.745955,2.630461,48.736036,road,road,1.8482102310588675,1,1,1
2365.0,3326.0,road,D264,2.400069,48.745057,2.398866,48.744764,road,road,0.1376711533244166,1,1,1
2363.0,7408.0,road,None,2.349979,48.744732,2.352766,48.742009,road,road,0.4330841410498386,1,1,1
5639.0,6933.0,road,None,2.377211,48.61608,2.360535,48.613882,road,road,1.8702971004178717,1,1,1
5639.0,9314.0,road,None,2.377211,48.61608,2.380735,48.613651,road,road,0.4757850336553982,1,1,1
11446.0,10837.0,road,D922,2.254711,49.128304,2.257515,49.12811,road,road,0.3125347729698266,1,1,1
5299.0,1954.0,road,None,2.17073,49.127795,2.171198,49.126441,road,road,0.1591956134592556,1,1,1
9107.0,4510.0,road,D934,3.123527,48.789361,3.133764,48.787228,road,road,1.16267738686992,1,1,1
9106.0,3984.0,road,None,2.575506,48.78868,2.577941,48.786067,road,road,0.3969393201296076,1,1,1
464.0,3576.0,road,D76,1.811793,48.78349,1.810939,48.780653,road,road,0.3292917821034982,1,1,1
9107.0,1076.0,road,D209,3.123527,48.789361,3.117756,48.751179,road,road,4.287641046044573,1,1,1
6813.0,9581.0,road,D147,1.750949,49.125249,1.731372,49.095788,road,road,3.931976101535056,1,1,1
464.0,801.0,road,D138,1.811793,48.78349,1.809155,48.782128,road,road,0.3300867122822151,1,1,1
8241.0,2378.0,road,None,2.46736,48.585524,2.472749,48.58512,road,road,0.6009078553167546,1,1,1
8240.0,8236.0,road,None,2.47397,48.585526,2.47275,48.58548,road,road,0.135754026499065,1,1,1
8240.0,1400.0,road,None,2.47397,48.585526,2.476538,48.58305,road,road,0.3964807145288226,1,1,1
8236.0,2378.0,road,None,2.47275,48.58548,2.472749,48.58512,road,road,0.0399930542541076,1,1,1
4658.0,10328.0,road,D360,2.880646,48.925918,2.879556,48.917248,road,road,0.9704407724942774,1,1,1
3202.0,5836.0,road,N301,2.384142,48.924265,2.382712,48.919631,road,road,0.5388276898091287,1,1,1
1063.0,4793.0,train,RER C,2.128264,49.034017,2.153616,49.019439,train,train,3.2512784171623528,2,2,2
11683.0,10969.0,train,RER C,2.333746,48.676122,2.317772,48.68539,train,train,2.0531144132005146,2,2,2
6109.0,10067.0,train,RER C,2.313808,48.920946,2.307975,48.93289,train,train,1.47705660020068,2,2,2
11684.0,7380.0,train,RER C,2.279704,48.853488,2.275157,48.85656,train,train,0.6100284865493585,2,2,2
11683.0,1386.0,train,RER C,2.333746,48.676122,2.352139,48.676076,train,train,2.045214671215537,2,2,2
6465.0,4793.0,train,RER C,2.19756,49.007319,2.153616,49.019439,train,train,5.068534852822423,2,2,2
11685.0,5579.0,train,RER C,2.215581,48.514376,2.255559,48.520689,train,train,4.500351163817221,2,2,2
9802.0,1203.0,train,RER C,2.27552,48.870856,2.284372,48.877888,train,train,1.256692914413844,2,2,2
11684.0,8383.0,train,RER C,2.279704,48.853488,2.289854,48.85686,train,train,1.1891870485708336,2,2,2
11685.0,6076.0,train,RER C,2.215581,48.514376,2.194653,48.493643,train,train,3.274500989435428,2,2,2
7460.0,5389.0,road,None,2.369641,48.86617,2.374625,48.865225,road,road,0.5640526501305241,1,1,1
7460.0,9365.0,road,None,2.369641,48.86617,2.37258,48.862305,road,road,0.5396148675552608,1,1,1
7456.0,7855.0,road,None,2.319755,48.865906,2.321173,48.865455,road,road,0.1654448817277397,1,1,1
7456.0,870.0,road,None,2.319755,48.865906,2.319254,48.864923,road,road,0.1226025418608739,1,1,1
7457.0,1654.0,road,None,2.352407,48.866087,2.35377,48.865815,road,road,0.1545420790738346,1,1,1
8226.0,5336.0,road,D937,1.837,48.664678,1.831405,48.661987,road,road,0.6902875661349724,1,1,1
8226.0,4322.0,road,N10,1.837,48.664678,1.840902,48.655383,road,road,1.1204435754845383,1,1,1
2324.0,1758.0,road,D50,2.271027,48.827872,2.26753,48.827806,road,road,0.3889177981243955,1,1,1
2324.0,4660.0,road,None,2.271027,48.827872,2.27174,48.826928,road,road,0.1314785497718314,1,1,1
2333.0,8185.0,road,D934,2.854241,48.883812,2.85393,48.883712,road,road,0.036321139320097,1,1,1
8185.0,9748.0,road,None,2.85393,48.883712,2.856282,48.880464,road,road,0.445546761324968,1,1,1
