node,lat,lon,city,state,state_num,degree,Degree_Centrality,Clustering_Coefficients,Closeness_Centrality,Betweenness_Centrality,Eigenvector_Centrality,cluster_degree,cluster_state_degree,cluster_Degree_Centrality,cluster_state_Degree_Centrality,cluster_Clustering_Coefficients,cluster_state_Clustering_Coefficients,cluster_Closeness_Centrality,cluster_state_Closeness_Centrality,cluster_Betweenness_Centrality,cluster_state_Betweenness_Centrality,cluster_Eigenvector_Centrality,cluster_state_Eigenvector_Centrality
2293,36.10149,115.80964,Zhuji City,Zhejiang,14,7,0.002575423,0.040683761,0.000770716,0.001984263,0.001508589,25,9,24,9,11,4,0,0,1,1,1,1
134,36.84211,115.73799,Yiwu,Zhejiang,14,6,0.002207506,0.041468646,0.000771545,0.001965586,0.003945624,26,10,25,9,11,4,0,0,1,1,1,1
1796,35.90158,117.10632,Wucheng District,Zhejiang,14,4,0.00147167,0.032979062,0.00077719,0.002501096,0.00030242,28,11,27,11,13,5,0,0,1,1,1,1
2172,35.40095,116.9583,Longyou County,Zhejiang,14,8,0.002943341,0.046204393,0.00077452,0.001227191,0.006022522,24,8,23,8,10,3,0,0,1,1,1,1
1551,36.78901,118.05687,Kecheng District,Zhejiang,14,13,0.004782929,0.008237649,0.000727305,0.01273404,0.000472862,19,6,18,5,23,10,0,0,1,1,1,1
1617,36.69727,119.09839,Jiangshan City,Zhejiang,14,24,0.008830022,0.015899877,0.000679632,0.010083251,0.000141193,11,3,10,3,19,9,0,0,1,1,1,1
2343,36.06347,120.31361,Fangchenggang,Guangxi,14,12,0.004415011,0.032674352,0.000631762,1.76E-06,8.36E-06,20,6,19,6,13,5,0,0,1,1,1,1
896,35.37896,116.08786,Dongguan,Guangdong Province,14,6,0.002207506,0.026104654,0.000758941,0.001563819,0.000680989,26,10,25,9,15,6,0,0,1,1,1,1
575,35.39249,116.35853,Nansha District,Guangdong Province,14,5,0.001839588,0.027237578,0.000761678,0.001176293,1.29E-05,27,11,26,10,15,6,0,0,1,1,1,1
1519,35.39269,116.60133,Binhai New Area,Tianjin,14,8,0.002943341,0.013603041,0.000768602,0.002926682,0.001313534,24,8,23,8,20,9,0,0,1,1,1,1
1164,35.40359,119.53246,Dongli District,Tianjin,14,4,0.00147167,0.053151655,0.000631969,0,1.65E-05,28,11,27,11,8,2,0,0,1,1,1,1
1990,35.18315,118.8471,Tangshan City,Hebei,14,4,0.00147167,0.053151655,0.000665765,0.00036636,6.92E-06,28,11,27,11,8,2,0,0,1,1,1,1
130,35.0365,118.3441,Datong District,Anhui,14,15,0.005518764,0.005312903,0.000690678,0.003187316,0.000458114,17,5,16,4,24,11,0,0,1,1,1,1
2097,35.26659,117.97711,Changfeng County,Anhui,14,4,0.00147167,0.017475814,0.000705567,0.001765571,5.35E-06,28,11,27,11,18,8,0,0,1,1,1,1
945,35.51654,117.64382,Zhijiang,Hunan,14,7,0.002575423,0.012082863,0.000726809,0.002990669,6.64E-08,25,9,24,9,21,10,0,0,1,1,1,1
1491,35.6363,117.26188,Tongren,Guizhou,14,4,0.00147167,0.012507999,0.000748366,0.002400867,4.74E-07,28,11,27,11,21,10,0,0,1,1,1,1
1211,35.58314,117.0305,Qidong County,Hunan,14,5,0.001839588,0.010824731,0.000761181,0.003764651,7.75E-05,27,11,26,10,21,10,0,0,1,1,1,1
89,35.28953,115.09016,Lengshuitan,Hunan,14,8,0.002943341,0.021730566,0.000782864,0.00883368,0.000854892,24,8,23,8,17,7,0,0,1,1,1,1
101,37.45566,118.47236,Quanzhou County,Guangxi,14,1,0.000367918,0,0,0,7.64E-102,29,12,29,12,27,12,1,1,1,1,1,1
456,37.13581,118.14261,Xing'an County,Guangxi,14,2,0.000735835,0,7.83E-06,0.000366699,1.01E-98,29,12,29,12,27,12,1,1,1,1,1,1
2018,36.39522,120.18398,Yaohai District,Anhui,14,14,0.005150846,0.018829122,0.000653226,0.003103511,3.64E-05,18,5,17,5,18,8,0,0,1,1,1,1
1994,36.80972,120.51803,Yi'an District,Anhui,14,7,0.002575423,0.024705831,0.000630705,0.001699795,9.67E-07,25,9,24,9,16,7,0,0,1,1,1,1
1540,37.08111,120.99736,Nanling County,Anhui,14,11,0.004047093,0.022332183,0.0006097,0.002648579,2.12E-05,21,7,20,7,17,7,0,0,1,1,1,1
1320,37.194629,121.148536,Xuancheng City,Anhui,14,10,0.003679176,0.005463492,0.00060374,0.00213221,0.001818718,22,7,21,7,24,11,0,0,1,1,1,1
1641,37.54883,121.3822,Huangshan City,Anhui,14,11,0.004047093,0.009815111,0.000616136,0.002274393,2.85E-05,21,7,20,7,22,10,0,0,1,1,1,1
1932,36.29806,119.99926,Jianyang District,Fujian,14,16,0.005886681,0.013503598,0.000662248,0.009120171,3.90E-05,16,4,15,4,20,9,0,0,1,1,1,1
2083,36.06307,119.39,Nanping City,Fujian,14,5,0.001839588,0.007521834,0.000662828,0.006381565,6.64E-07,27,11,26,10,23,11,0,0,1,1,1,1
211,35.80549,119.20727,Xuancheng City,Anhui,14,4,0.00147167,0.015043667,0.00066376,0.005084948,6.17E-09,28,11,27,11,19,9,0,0,1,1,1,1
1991,35.57997,118.83687,Xuancheng City,Anhui,14,7,0.002575423,0.006216767,0.000671281,0.006802835,1.86E-10,25,9,24,9,24,11,0,0,1,1,1,1
1450,35.64393,118.72722,Xinhuang,Hunan,14,4,0.00147167,0.00579439,0.000675724,0.005317468,4.54E-08,28,11,27,11,24,11,0,0,1,1,1,1
1449,35.48767,118.61988,Sansui,Guizhou,14,7,0.002575423,0.003219105,0.000684786,0.009153964,8.53E-06,25,9,24,9,25,11,0,0,1,1,1,1
2342,36.168887,120.375084,Huangshan City,Anhui,14,9,0.003311258,0.034833361,0.000637831,0.000194853,6.86E-06,23,8,22,8,12,5,0,0,1,1,1,1
1845,35.25294,115.30627,Dexing,Jiangxi,14,1,0.000367918,0,0,0,7.64E-102,29,12,29,12,27,12,1,1,1,1,1,1
1518,36.669033,116.892552,Guangming District,Guangdong Province,14,27,0.009933775,0.044945463,0.000791324,0.161644299,0.012144797,9,2,9,2,10,3,0,0,0,0,1,1
1497,36.17187,117.03484,Jurong,Jiangsu,14,13,0.004782929,0.069764861,0.000781983,0.083724525,0.001208959,19,6,18,5,5,0,0,0,0,0,1,1
1210,35.556544,117.069102,Wujin District,Jiangsu,14,17,0.006254599,0.068968837,0.000777495,0.088750527,0.001929225,15,4,14,4,5,0,0,0,0,0,1,1
1598,35.090542,117.257683,Kunshan,Jiangsu,14,16,0.005886681,0.066303675,0.000778828,0.081551232,0.003539717,16,4,15,4,6,1,0,0,0,0,1,1
1285,34.78027,117.30631,Kunshan,Jiangsu,14,16,0.005886681,0.065147914,0.000780232,0.077340715,0.003588527,16,4,15,4,6,1,0,0,0,0,1,1
1039,37.409545,116.461465,Qixia District,Jiangsu,14,14,0.005150846,0.065783144,0.000781116,0.087669236,0.006637406,18,5,17,5,6,1,0,0,0,0,1,1
2392,36.39277,119.76803,Changfeng County,Anhui,14,15,0.005518764,0.023874743,0.000663088,0.00727271,4.64E-06,17,5,16,4,16,7,0,0,1,1,1,1
2345,36.68456,118.47966,Shangluo City,Shaanxi,14,5,0.001839588,0.034045836,0.000705963,0.003690403,7.54E-06,27,11,26,10,13,5,0,0,1,1,1,1
1175,36.71076,118.83886,Guang'an City,Sichuan,14,4,0.00147167,0.036168366,0.000690464,0.003540035,1.04E-05,28,11,27,11,12,5,0,0,1,1,1,1
1839,36.72168,117.49917,Ankang City,Shaanxi,14,4,0.00147167,0.044017645,0.000760273,0.006131204,0.000196141,28,11,27,11,10,3,0,0,1,1,1,1
1931,36.395893,120.055553,Chang'an District,Shaanxi,14,10,0.003679176,0.029231473,0.000648142,0.006611952,4.75E-06,22,7,21,7,14,6,0,0,1,1,1,1
2587,36.409852,120.400975,Chuanhui,Henan,14,9,0.003311258,0.035981723,0.000633059,0.001903489,6.20E-06,23,8,22,8,12,5,0,0,1,1,1,1
2606,36.829254,120.536371,Zhumadian City,Henan,14,6,0.002207506,0.033845818,0.000646241,0.005260294,1.36E-07,26,10,25,9,13,5,0,0,1,1,1,1
2607,36.928456,120.710045,Zhumadian City,Henan,14,15,0.005518764,0.015655224,0.000637636,0.00589506,8.82E-06,17,5,16,4,19,9,0,0,1,1,1,1
2562,37.074047,120.968278,Zhumadian City,Henan,14,8,0.002943341,0.019214411,0.0006269,0.002827169,2.80E-07,24,8,23,8,18,8,0,0,1,1,1,1
2727,37.217357,121.155487,Wushengguan,Hubei,14,8,0.002943341,0.017146825,0.000618032,0.002923245,1.59E-07,24,8,23,8,19,8,0,0,1,1,1,1
2779,37.437956,121.398861,Xianning,Hubei,14,11,0.004047093,0.01119052,0.000604575,0.003379355,2.07E-07,21,7,20,7,21,10,0,0,1,1,1,1
2647,37.429732,121.656963,Chibi,Hubei,14,4,0.00147167,0.023659971,0.000596286,0.001324806,1.30E-09,28,11,27,11,16,7,0,0,1,1,1,1
2746,37.502583,122.054692,Yueyang,Hunan,14,10,0.003679176,0.005757635,0.000583415,0.001920007,3.33E-09,22,7,21,7,24,11,1,0,1,1,1,1
719,37.42464,122.14464,Furong District,Hunan,14,8,0.002943341,0.003009571,0.00058172,0.001665301,3.17E-09,24,8,23,8,26,11,1,0,1,1,1,1
2685,37.154351,122.412472,Hengyang,Hunan,14,6,0.002207506,0.010832458,0.000580026,0,5.21E-11,26,10,25,9,21,10,1,0,1,1,1,1
2750,37.246894,122.264209,Suxian District,Hunan,14,6,0.002207506,0.010554265,0.000580026,0,3.71E-11,26,10,25,9,22,10,1,0,1,1,1,1
1516,36.23027,116.33752,Zhenjiang,Guangdong Province,14,12,0.004415011,0.014128323,0.000767914,0.001337658,0.001495978,20,6,19,6,20,9,0,0,1,1,1,1
2179,34.60227,118.37758,Yingde,Guangdong Province,14,4,0.00147167,0.018292944,0.00070283,0.007379748,4.01E-05,28,11,27,11,18,8,0,0,1,1,1,1
129,35.11705,118.44381,Qingcheng District,Guangdong Province,14,7,0.002575423,0.003851146,0.000685046,0.009567227,0.000103139,25,9,24,9,25,11,0,0,1,1,1,1
181,36.99713,121.50701,Yuexiu District,Guangdong Province,14,4,0.00147167,0,0.000585701,0.00100722,2.46E-05,28,11,27,11,27,12,1,0,1,1,1,1
1111,37.17958,121.99133,Honggu,Gansu,14,4,0.00147167,0,0.000572954,0.000475849,3.41E-07,28,11,27,11,27,12,1,0,1,1,1,1
1198,36.80373,116.75822,Ping'an,Qinghai,14,12,0.004415011,0.019115631,0.000788697,0.009906756,0.001101674,20,6,19,6,18,8,0,0,1,1,1,1
1189,32.384309,105.641771,Wuyi County,Zhejiang,15,10,0.003679176,0.007237598,0.00069475,0.077978506,5.04E-05,22,6,21,6,23,10,0,0,0,0,1,1
1431,31.78185,104.76979,Yongkang,Zhejiang,15,17,0.006254599,0.015344224,0.000693291,0.035458414,0.002863225,15,2,14,2,19,7,0,0,1,1,1,1
1893,31.45969,104.71724,Jinyun County,Zhejiang,15,17,0.006254599,0.008091108,0.000697093,0.10581294,0.001097283,15,2,14,2,23,10,0,0,0,0,1,1
1047,31.16598,104.39006,Liandu District,Zhejiang,15,14,0.005150846,0.009445655,0.000683969,0.107043612,0.000596623,18,3,17,3,22,9,0,0,0,0,1,1
1070,30.69683,104.07332,Lishui,Zhejiang,15,39,0.014348786,0.008346006,0.000664651,0.077154402,0.005828406,6,0,6,0,23,10,0,0,0,0,1,1
948,32.416769,105.79725,Ouhai District,Zhejiang,15,12,0.004415011,0.010705106,0.000693007,0.037678518,0.000331718,20,4,19,4,22,8,0,0,1,1,1,1
1652,29.55262,103.52453,Ji'an City,Jiangxi,15,8,0.002943341,0.007163293,0.000603401,0.022194542,0.000248448,24,7,23,7,23,10,0,0,1,1,1,1
1470,29.41841,103.544256,Ji'an City,Jiangxi,15,4,0.00147167,0,0.00059662,0.011801648,1.25E-06,28,11,27,11,27,12,0,0,1,1,1,1
2122,29.319403,103.567721,Xingguo,Jiangxi,15,4,0.00147167,0,0.000592663,0.011117134,4.00E-09,28,11,27,11,27,12,1,0,1,1,1,1
364,29.273919,103.532373,North District,Hong Kong,15,4,0.00147167,0,0.000590089,0.010447651,8.49E-12,28,11,27,11,27,12,1,0,1,1,1,1
238,29.31216,103.46085,Fushun,Liaoning,15,4,0.00147167,0,0.000587227,0.009780471,6.84E-14,28,11,27,11,27,12,1,0,1,1,1,1
1252,29.30418,103.39964,Qingyuan,Liaoning,15,4,0.00147167,0,0.000584718,0.009115186,2.26E-11,28,11,27,11,27,12,1,0,1,1,1,1
318,29.305574,103.321611,Huinan,Jilin,15,4,0.00147167,0,0.000581949,0.008801569,9.47E-09,28,11,27,11,27,12,1,0,1,1,1,1
884,29.25769,103.27759,Yongji,Jilin,15,8,0.002943341,0.006104581,0.000579828,0.01749738,5.09E-06,24,7,23,7,24,10,1,0,1,1,1,1
1290,29.25886,103.18552,Huaining,Anhui,15,4,0.00147167,0,0.000576541,0.009132993,1.49E-08,28,11,27,11,27,12,1,0,1,1,1,1
2198,29.28831,103.10652,Qianshan,Anhui,15,4,0.00147167,0,0.000573293,0.009171044,1.68E-10,28,11,27,11,27,12,1,0,1,1,1,1
321,29.28863,103.02722,Huanggang,Hubei,15,4,0.00147167,0,0.000570663,0.00920896,5.22E-08,28,11,27,11,27,12,1,0,1,1,1,1
1418,29.23267,102.90572,Zhashui County,Shaanxi,15,11,0.004047093,0.009085558,0.000565806,0.02062474,1.16E-05,21,5,20,5,22,9,1,0,1,1,1,1
860,29.20282,102.86197,Ankang City,Shaanxi,15,4,0.00147167,0,0.000563881,0.007324554,2.15E-08,28,11,27,11,27,12,1,0,1,1,1,1
1964,29.14591,102.87281,Dingnan,Jiangxi,15,4,0.00147167,0,0.000561426,0.007027593,5.15E-11,28,11,27,11,27,12,1,0,1,1,1,1
351,29.08735,102.82366,Pingyin County,Shandong,15,4,0.00147167,0,0.00055899,0.0070758,5.76E-11,28,11,27,11,27,12,1,0,1,1,1,1
602,29.02683,102.79927,Ankang City,Shaanxi,15,4,0.00147167,0.000642817,0.00055711,0.007124481,3.09E-08,28,11,27,11,27,12,1,0,1,1,1,1
433,28.93478,102.72777,Luolong District,Henan,15,4,0.00147167,0.000642817,0.000552867,0.015763347,1.31E-10,28,11,27,11,27,12,1,0,1,1,1,1
2302,28.887907,102.679435,Fuyang City,Anhui,15,4,0.00147167,0,0.000550823,0.014090859,1.55E-12,28,11,27,11,27,12,1,0,1,1,1,1
1725,28.80993,102.6032,Linyi City,Shandong,15,4,0.00147167,0,0.000547583,0.013460782,3.69E-10,28,11,27,11,27,12,1,0,1,1,1,1
1739,28.75546,102.61045,Hedong District,Shandong,15,4,0.00147167,0,0.000545121,0.012831314,1.39E-07,28,11,27,11,27,12,1,0,1,1,1,1
2116,28.73709,102.60348,Rushan City,Shandong,15,13,0.004782929,0.010031598,0.000543177,0.025861323,6.54E-05,19,4,18,4,22,9,1,0,1,1,1,1
2220,28.69017,102.59894,Wendeng District,Shandong,15,4,0.00147167,0,0.000541492,0.006070388,1.22E-07,28,11,27,11,27,12,1,0,1,1,1,1
68,28.63102,102.62695,Lujiang County,Anhui,15,4,0.00147167,0,0.000539583,0.005448544,2.59E-09,28,11,27,11,27,12,1,0,1,1,1,1
1093,28.57401,102.6364,Tongcheng City,Anhui,15,4,0.00147167,0,0.000537925,0.004832121,1.25E-06,28,11,27,11,27,12,1,0,1,1,1,1
1206,28.51456,102.65121,Miluo City,Hunan,15,13,0.004782929,0.019747443,0.000536275,0.023836066,0.000674872,19,4,18,4,18,6,1,0,1,1,1,1
1702,28.97888,102.76136,Yuyao,Zhejiang,15,11,0.004047093,0.011061581,0.000554973,0.030303035,1.46E-05,21,5,20,5,21,8,1,0,1,1,1,1
342,29.58805,105.03756,Shangyu District,Zhejiang,15,12,0.004415011,0.009719366,0.000598127,0.030765183,0.000344463,20,4,19,4,22,9,0,0,1,1,1,1
341,29.541028,104.99028,Yuecheng District,Zhejiang,15,2,0.000735835,0,0.000595631,0.006507577,6.40E-07,29,12,29,12,27,12,0,0,1,1,1,1
633,29.41457,104.85053,Yushui,Jiangxi,15,2,0.000735835,0,0.0005879,0.006507713,3.74E-09,29,12,29,12,27,12,1,0,1,1,1,1
1935,29.35604,104.79106,Anyuan District,Jiangxi,15,7,0.002575423,0.005057501,0.000587485,0.02591782,4.05E-06,25,8,24,8,24,11,1,0,1,1,1,1
265,29.2171,104.70019,Hengyang,Hunan,15,4,0.00147167,0,0.000582776,0.013624684,2.04E-08,28,11,27,11,27,12,1,0,1,1,1,1
732,29.13891,104.67877,Chancheng District,Guangdong Province,15,4,0.00147167,0,0.000580398,0.013120134,5.43E-11,28,11,27,11,27,12,1,0,1,1,1,1
1678,29.06885,104.67838,Sanshui District,Guangdong Province,15,4,0.00147167,0,0.000578524,0.012618293,1.14E-12,28,11,27,11,27,12,1,0,1,1,1,1
1106,28.97926,104.66392,Zhaoqing City,Guangdong Province,15,4,0.00147167,0,0.000576209,0.012118995,3.88E-10,28,11,27,11,27,12,1,0,1,1,1,1
2,28.88858,104.68845,Yulin Municipality,Shaanxi,15,4,0.00147167,0,0.000573472,0.01162227,1.22E-07,28,11,27,11,27,12,1,0,1,1,1,1
790,28.75141,104.60049,Yulin Municipality,Shaanxi,15,12,0.004415011,0.006815499,0.000568982,0.024913646,2.29E-05,20,4,19,4,24,10,1,0,1,1,1,1
789,28.704177,104.546628,Yulin Municipality,Shaanxi,15,4,0.00147167,0.005150184,0.000567221,0.011995126,4.86E-08,28,11,27,11,24,11,1,0,1,1,1,1
1388,28.60692,104.4158,Xuanwei City,Yunnan,15,7,0.002575423,0.018219162,0.000563296,0.016092338,1.63E-07,25,8,24,8,18,6,1,0,1,1,1,1
1356,28.556808,104.362064,Longgang District,Guangdong Province,15,4,0.00147167,0.001188992,0.000560782,0.01183261,5.21E-10,28,11,27,11,26,12,1,0,1,1,1,1
2225,28.514782,104.277613,Nanhu District,Zhejiang,15,4,0.00147167,0,0.000556211,0.011001444,4.47E-15,28,11,27,11,27,12,1,0,1,1,1,1
1223,32.638285,105.879192,Haining,Zhejiang,15,1,0.000367918,0,0,0,7.64E-102,29,12,29,12,27,12,1,1,1,1,1,1
651,32.78486,105.92316,Anyang,Henan,15,2,0.000735835,0,1.75E-05,0.000366834,4.50E-99,29,12,29,12,27,12,1,1,1,1,1,1
19,32.08345,108.04294,Tangyin County,Henan,15,10,0.003679176,0.029648702,0.000720922,0.042371328,0.004292265,22,6,21,6,14,4,0,0,1,1,1,1
808,31.54231,107.65932,Hebi City,Henan,15,7,0.002575423,0.042277246,0.000707925,0.027545556,0.003125312,25,8,24,8,10,2,0,0,1,1,1,1
2131,31.19855,107.45315,Weihui City,Henan,15,29,0.01066961,0.01111397,0.00070347,0.0546467,0.088773098,9,1,9,1,21,8,0,0,1,0,1,0
1382,31.61645,107.74501,Nanyang City,Henan,15,2,0.000735835,0.024975588,0.000701962,0.004232371,9.96E-06,29,12,29,12,16,5,0,0,1,1,1,1
1100,26.54338,101.85138,Tongbai County,Henan,15,12,0.004415011,0.00752281,0.000474575,0.027266855,4.57E-05,20,4,19,4,23,10,1,0,1,1,1,1
2144,26.45711,101.86749,Gushi County,Henan,15,4,0.00147167,0,0.000473148,0.009109049,1.21E-07,28,11,27,11,27,12,1,0,1,1,1,1
1095,26.37165,101.92889,Baoding City,Hebei,15,4,0.00147167,0,0.000471461,0.008671664,3.87E-10,28,11,27,11,27,12,1,0,1,1,1,1
1953,26.25795,101.91332,Dingzhou City,Hebei,15,4,0.00147167,0,0.000469663,0.008238477,1.34E-12,28,11,27,11,27,12,1,0,1,1,1,1
1145,26.15934,101.8372,Equipment manufacturing base,Inner Mongolia,15,4,0.00147167,0,0.000467763,0.00781775,4.97E-15,28,11,27,11,27,12,1,0,1,1,1,1
2759,30.762693,103.979023,Luoyang,Henan,15,8,0.002943341,0.003354952,0.000658107,0.005348791,2.43E-05,24,7,23,7,25,11,0,0,1,1,1,1
2569,30.771438,103.94422,Ji'an City,Jiangxi,15,8,0.002943341,0.003315621,0.000656813,0.004818063,2.79E-05,24,7,23,7,25,11,0,0,1,1,1,1
2663,30.829698,103.886259,Ji'an City,Jiangxi,15,11,0.004047093,0.001275889,0.000652951,0.003316999,1.45E-07,21,5,20,5,26,12,0,0,1,1,1,1
2532,30.957388,103.638496,Ji'an City,Jiangxi,15,7,0.002575423,0.004321326,0.000640371,0.000732721,1.54E-09,25,8,24,8,25,11,0,0,1,1,1,1
2672,30.897539,103.612953,Chaling,Hunan,15,2,0.000735835,0,0.000637094,0,3.28E-12,29,12,29,12,27,12,0,0,1,1,1,1
2664,30.814332,103.914639,Anren,Hunan,15,5,0.001839588,0.004459925,0.000654234,0.002002502,4.46E-08,27,10,26,10,25,11,0,0,1,1,1,1
2615,30.993512,103.623061,Yanjiang,Sichuan,15,4,0.00147167,0.004323305,0.000639543,0,9.13E-05,28,11,27,11,25,11,0,0,1,1,1,1
2785,30.986656,103.647569,Zizhong,Sichuan,15,5,0.001839588,0.001421537,0.000640366,0.000964914,4.97E-08,27,10,26,10,26,12,0,0,1,1,1,1
2490,30.874101,103.812064,Jianyang City,Sichuan,15,2,0.000735835,0.0113723,0.000631837,0.000329745,2.77E-10,29,12,29,12,21,8,0,0,1,1,1,1
2662,30.985465,103.931447,Hengyang,Hunan,15,2,0.000735835,0,0.000644084,0,8.06E-10,29,12,29,12,27,12,0,0,1,1,1,1
2758,30.742234,103.997312,Xinfeng,Jiangxi,15,2,0.000735835,0.005193401,0.000656809,0.001753005,1.94E-08,29,12,29,12,24,11,0,0,1,1,1,1
2635,31.310273,104.541034,Maonan District,Guangdong Province,15,4,0.00147167,0.019702261,0.000689735,0.105387201,1.09E-05,28,11,27,11,18,6,0,0,0,0,1,1
1069,30.62886,104.141625,Zhanjiang City,Guangdong Province,15,39,0.014348786,0.008163532,0.000664792,0.036635416,0.027354897,6,0,6,0,23,10,0,0,1,1,1,1
2673,31.676914,104.707186,Zhanjiang City,Guangdong Province,15,4,0.00147167,0.01562283,0.000689279,0.033041119,1.79E-05,28,11,27,11,19,7,0,0,1,1,1,1
2554,31.016031,104.282998,Duodao District,Hubei,15,7,0.002575423,0.015303589,0.000677868,0.018135307,0.000339239,25,8,24,8,19,7,0,0,1,1,1,1
2671,30.904914,104.214522,Wuling District,Hunan,15,6,0.002207506,0.014199642,0.000673926,0.026614863,0.000190427,26,9,25,9,20,7,0,0,1,1,1,1
2770,30.805453,104.199835,Panzhihua City,Sichuan,15,6,0.002207506,0.016366299,0.000670373,0.014663975,0.000159745,26,9,25,9,19,7,0,0,1,1,1,1
2516,30.604652,104.066909,Jiaxing,Zhejiang,15,6,0.002207506,0.009524742,0.000661279,0.002680842,6.61E-05,26,9,25,9,22,9,0,0,1,1,1,1
2709,30.575086,103.963335,Hengfeng,Jiangxi,15,12,0.004415011,0.010354308,0.00065564,0.002925421,0.000153006,20,4,19,4,22,9,0,0,1,1,1,1
2614,29.750117,103.57594,Guixi,Jiangxi,15,10,0.003679176,0.011371936,0.000617516,0.000732721,1.36E-05,22,6,21,6,21,8,0,0,1,1,1,1
2535,29.591556,103.522067,Tongguan District,Anhui,15,2,0.000735835,0,0.000607349,0,9.73E-08,29,12,29,12,27,12,0,0,1,1,1,1
2637,30.072006,103.830145,Chizhou,Anhui,15,9,0.003311258,0.013733847,0.000630404,0.002196672,4.72E-06,23,6,22,6,20,7,0,0,1,1,1,1
2661,30.213049,103.868051,Hukou,Jiangxi,15,9,0.003311258,0.012071792,0.000636839,0.001341674,0.000482772,23,6,22,6,21,8,0,0,1,1,1,1
2674,29.854525,103.777108,Chizhou,Anhui,15,7,0.002575423,0.0156736,0.000628418,0.0014649,3.60E-06,25,8,24,8,19,7,0,0,1,1,1,1
2774,30.470153,103.880036,Jieshou City,Anhui,15,6,0.002207506,0.013942652,0.000649252,0.001219418,7.35E-07,26,9,25,9,20,7,0,0,1,1,1,1
2155,30.54265,105.54285,Baise,Guangxi,15,15,0.005518764,0.03776275,0.000649381,0.004103311,0.021573672,17,3,16,3,12,3,0,0,1,1,1,1
662,30.567822,105.279404,Xingyi,Guizhou,15,7,0.002575423,0.056799691,0.000644548,0.001688627,0.001357713,25,8,24,8,7,0,0,0,1,1,1,1
2004,31.06466,106.56852,Zixi,Jiangxi,15,11,0.004047093,0.038918965,0.000669796,0.001804884,0.003649936,21,5,20,5,11,3,0,0,1,1,1,1
2019,31.00067,106.42401,Nanping City,Fujian,15,7,0.002575423,0.051083689,0.00066532,0.001054924,0.003263044,25,8,24,8,8,1,0,0,1,1,1,1
422,30.80736,106.08569,Nanping City,Fujian,15,17,0.006254599,0.027745461,0.000656233,0.002174615,0.006179669,15,2,14,2,15,4,0,0,1,1,1,1
950,30.451199,106.59413,Nanping City,Fujian,15,4,0.00147167,0,0.000637133,0.000280034,0.000339318,28,11,27,11,27,12,0,0,1,1,1,1
879,30.536403,106.470562,Nanping City,Fujian,15,6,0.002207506,0.032023308,0.000639923,0.000590661,0.002075002,26,9,25,9,13,4,0,0,1,1,1,1
593,31.01475,107.06978,Yong'an,Fujian,15,6,0.002207506,0.048370063,0.000684994,0.001480434,0.001407516,26,9,25,9,9,1,0,0,1,1,1,1
1574,30.83664,106.97299,Nandan,Guangxi,15,8,0.002943341,0.024864503,0.000682632,0.032211457,0.002192324,24,7,23,7,16,5,0,0,1,1,1,1
951,30.49393,106.89679,Dushan,Guizhou,15,12,0.004415011,0.015130561,0.000675181,0.045412923,0.00303918,20,4,19,4,19,7,0,0,1,1,1,1
1764,30.06456,103.81283,Wenfeng,Guizhou,15,5,0.001839588,0.040622552,0.000629119,0.021538494,0.000148303,27,10,26,10,11,2,0,0,1,1,1,1
883,29.59149,103.52241,Songyuan City,Jilin,15,14,0.005150846,0.018746849,0.000604856,0.01937634,0.000344341,18,3,17,3,18,6,0,0,1,1,1,1
2065,27.87724,102.22403,Dongguan,Guangdong Province,15,17,0.006254599,0.012492449,0.000503107,0.030303224,0.000894537,15,2,14,2,21,8,1,0,1,1,1,1
2102,30.12483,104.6524,Xiangxiang,Hunan,15,8,0.002943341,0.025520552,0.000623137,0.022316063,0.000205438,24,7,23,7,15,5,0,0,1,1,1,1
2100,29.76825,104.86369,Songyuan City,Jilin,15,4,0.00147167,0.03698082,0.000604823,0.010925662,6.40E-06,28,11,27,11,12,3,0,0,1,1,1,1
1844,30.37893,104.5529,Changchun City,Jilin,15,7,0.002575423,0.020866653,0.000636441,0.020788967,0.000731728,25,8,24,8,17,6,0,0,1,1,1,1
1846,26.87521,102.11402,Songyuan City,Jilin,15,9,0.003311258,0.014092994,0.000483326,0.025514447,9.20E-07,23,6,22,6,20,7,1,0,1,1,1,1
414,30.36329,106.78064,Dangyang City,Hubei,15,5,0.001839588,0.024643948,0.000671903,0.016116469,0.000306983,27,10,26,10,16,5,0,0,1,1,1,1
2323,29.35558,105.28095,Songzi City,Hubei,15,5,0.001839588,0.004088436,0.000588905,0.002493551,3.52E-06,27,10,26,10,25,11,1,0,1,1,1,1
569,28.31033,102.40026,Guang'an City,Sichuan,15,4,0.00147167,0.049299643,0.000517396,0.008621801,1.96E-05,28,11,27,11,9,1,1,0,1,1,1,1
166,29.750119,103.575938,Weidu District,Henan,15,4,0.00147167,0.022032386,0.000600078,0.023873976,1.76E-06,28,11,27,11,17,6,0,0,1,1,1,1
1842,32.22378,105.338,Qihe County,Shandong,15,4,0.00147167,0.014035313,0.000692337,3.34E-05,7.38E-05,28,11,27,11,20,7,0,0,1,1,1,1
2600,30.914084,107.801017,Ankang City,Shaanxi,15,2,0.000735835,0,0.000622137,0.002596845,4.97E-07,29,12,29,12,27,12,0,0,1,1,1,1
